TRACKINGTASKDESCR,SERIALNUMBER,TIMESTAMP
TouchUP Assembly Line 3,151707001782,2017-02-13 11:29:28.917
TouchUP Assembly Line 3,151642005911,2016-10-25 11:39:19.360
TouchUP Assembly Line 2,151701000513,2017-01-05 12:08:03.203
TouchUP Assembly Line 3,151702003970,2017-01-11 11:05:51.210
Start Assembly Line 1,151707003715,2017-02-15 13:53:26.447
TouchUP Assembly Line 3,151707002602,2017-02-17 08:27:40.963
TouchUP Assembly Line 3,151707002603,2017-02-17 08:28:57.673
TouchUP Assembly Line 3,151708005868,2017-02-23 13:40:21.220
TouchUP Assembly Line 3,151703005754,2017-01-23 15:29:25.790
Start Assembly Line 1,151704001689,2017-01-24 10:28:26.407
Start Assembly Line 1,151708006450,2017-03-01 11:43:45.553
Start Assembly Line 1,151708000328,2017-03-01 15:54:51.120
TouchUP Assembly Line 2,151710001808,2017-03-06 08:47:42.437
TouchUP Assembly Line 3,151508003724,2015-02-17 16:47:52.843
TouchUP Assembly Line 3,151508003730,2015-02-17 16:55:34.090
TouchUP Assembly Line 3,151507005049,2015-02-18 13:32:58.587
TouchUP Assembly Line 3,151505001820,2015-02-24 09:12:21.230
Start Assembly Line 1,151509004317,2015-02-26 11:06:24.590
TouchUP Assembly Line 3,151541002677,2015-10-09 13:49:47.103
TouchUP Assembly Line 3,151543005004,2015-10-13 16:35:11.910
Start Assembly Line 1,151547008460,2015-11-20 09:43:55.580
TouchUP Assembly Line 3,151548008171,2015-11-20 16:42:51.857
Start Assembly Line 1,151603005390,2016-01-22 10:47:30.740
Start Assembly Line 1,151603005395,2016-01-22 10:51:59.680
TouchUP Assembly Line 3,151610005584,2016-03-10 12:19:13.020
TouchUP Assembly Line 3,151618000199,2016-05-05 11:07:14.453
Start Assembly Line 1,151624004402,2016-06-20 10:24:32.043
Start Assembly Line 1,151624006262,2016-06-24 15:54:18.683
Start Assembly Line 1,151629004749,2016-07-21 09:16:32.337
Start Assembly Line 1,151629004752,2016-07-21 09:19:01.633
TouchUP Assembly Line 3,151506006770,2015-02-06 09:17:56.013
TouchUP Assembly Line 3,151511002283,2015-03-06 11:10:42.400
TouchUP Assembly Line 3,151527002038,2015-07-01 12:02:00.323
Start Assembly Line 3,151645002260,2016-11-15 10:06:47.720
Start Assembly Line 4,151702005269,2017-01-13 15:07:45.137
TouchUP Assembly Line 4,151702005269,2017-01-13 15:49:29.163
Start Assembly Line 4,151703003975,2017-01-17 15:45:26.753
TouchUP Assembly Line 4,151703003975,2017-01-17 16:29:34.003
Start Assembly Line 4,151703005916,2017-01-19 08:36:11.607
TouchUP Assembly Line 4,151703005916,2017-01-19 09:16:43.880
TouchUP Assembly Line 1,151704000409,2017-01-23 16:47:03.993
TouchUP Assembly Line 1,151707007956,2017-03-01 11:39:41.520
TouchUP Assembly Line 1,151708006451,2017-03-01 12:04:53.703
TouchUP Assembly Line 1,151708004999,2017-03-01 12:14:59.037
TouchUP Assembly Line 1,151708000271,2017-03-01 15:28:24.620
Start Assembly Line 4,151709002290,2017-03-01 16:03:57.013
TouchUP Assembly Line 4,151709002290,2017-03-01 16:53:17.487
Start Assembly Line 1,151525003657,2015-07-07 13:44:47.437
TouchUP Assembly Line 2,151530008135,2015-09-02 10:56:54.100
Start Assembly Line 1,151546009737,2015-11-30 10:29:55.980
TouchUP Assembly Line 2,151549004654,2015-12-02 13:38:07.580
Start Assembly Line 1,151549005409,2015-12-09 08:29:08.750
Start Assembly Line 1,151604009861,2016-02-01 08:34:18.617
manual read,151547008404,2016-03-14 10:48:27.237
TouchUP Assembly Line 3,151612002504,2016-03-29 08:27:24.150
TouchUP Assembly Line 3,151612002548,2016-03-29 09:40:38.403
TouchUP Assembly Line 3,151620005964,2016-05-18 12:18:50.097
TouchUP Assembly Line 3,151626002427,2016-06-29 14:09:02.920
TouchUP Assembly Line 2,151624005357,2016-07-01 08:21:52.713
TouchUP Assembly Line 3,151627003303,2016-07-04 08:30:35.690
Start Assembly Line 1,151634009025,2016-08-26 15:21:54.730
Start Assembly Line 1,151634009112,2016-08-26 16:33:29.103
TouchUP Assembly Line 3,151635003875,2016-08-29 15:52:27.093
TouchUP Assembly Line 3,151635007594,2016-08-31 09:09:48.050
TouchUP Assembly Line 3,151641008269,2016-10-11 10:48:22.667
TouchUP Assembly Line 3,151641008276,2016-10-11 10:56:00.640
Start Assembly Line 1,151445002753,2014-11-13 16:15:32.580
TouchUP Assembly Line 3,151503000880,2015-01-15 08:14:08.640
TouchUP Assembly Line 3,151507006397,2015-02-12 14:53:39.130
Start Assembly Line 1,151514003017,2015-04-02 09:34:49.717
Start Assembly Line 1,151540002357,2015-10-02 09:27:00.260
TouchUP Assembly Line 3,151540005452,2015-10-07 10:21:42.727
TouchUP Assembly Line 3,151552004532,2015-12-22 16:29:23.220
TouchUP Assembly Line 2,151601001345,2016-01-08 08:57:26.967
TouchUP Assembly Line 3,151602004653,2016-01-11 08:30:33.870
TouchUP Assembly Line 3,151602005571,2016-01-14 11:25:20.480
TouchUP Assembly Line 3,151603000429,2016-01-18 08:15:24.413
TouchUP Assembly Line 3,151614006689,2016-04-20 14:00:35.893
TouchUP Assembly Line 3,151616004631,2016-04-22 08:28:23.280
Start Assembly Line 1,151621006929,2016-06-01 12:07:10.187
TouchUP Assembly Line 2,151623001177,2016-06-10 11:07:23.920
Start Assembly Line 1,151631009018,2016-08-05 09:50:37.207
AUTO-DEGR,151631009018,2016-08-05 11:20:24.877
manual read,151631009018,2016-08-05 11:39:33.660
manual read,151631009018,2016-08-05 11:41:03.873
manual read,151631009018,2016-08-05 11:45:13.143
TouchUP Assembly Line 3,151634004877,2016-08-23 14:43:47.983
TouchUP Assembly Line 3,151639002561,2016-09-26 12:06:05.340
SrtAutoBad,151518003795,2016-09-30 15:10:41.933
SrtAutoBad,151518003802,2016-09-30 16:25:20.487
manual read,151518003795,2016-10-03 06:43:28.363
manual read,151518003802,2016-10-03 06:43:29.657
TouchUP Assembly Line 3,151646004085,2016-11-16 16:11:35.703
TouchUP Assembly Line 2,151647001470,2016-11-22 10:16:06.690
TouchUP Assembly Line 3,151648001025,2016-11-30 11:46:20.503
TouchUP Assembly Line 3,151648008195,2016-12-02 08:43:18.540
TouchUP Assembly Line 3,151648007434,2016-12-02 09:16:41.003
TouchUP Assembly Line 3,151649002675,2016-12-07 08:47:09.630
Start Assembly Line 1,151705006162,2017-02-10 13:55:06.877
Start Assembly Line 1,151705006231,2017-02-10 14:52:10.050
TouchUP Assembly Line 3,151707002815,2017-02-14 11:14:48.097
TouchUP Assembly Line 3,151520001465,2015-05-19 14:47:44.450
TouchUP Assembly Line 3,151522006109,2015-05-21 16:39:06.823
TouchUP Assembly Line 3,151522006039,2015-05-22 08:36:47.557
TouchUP Assembly Line 3,151539002383,2015-09-17 09:07:56.580
TouchUP Assembly Line 3,151544008934,2015-10-30 08:09:20.637
TouchUP Assembly Line 3,151545000490,2015-10-30 14:15:23.467
TouchUP Assembly Line 3,151550006900,2015-12-14 14:40:40.920
TouchUP Assembly Line 3,151552002205,2015-12-22 08:57:23.100
TouchUP Assembly Line 3,151552002227,2015-12-22 09:20:06.083
Start Assembly Line 1,151606009144,2016-02-12 11:24:04.680
Start Assembly Line 1,151606009251,2016-02-12 13:32:00.693
Start Assembly Line 1,151606009299,2016-02-12 14:11:16.570
Start Assembly Line 1,151607001082,2016-02-15 13:30:11.237
TouchUP Assembly Line 3,151621006583,2016-05-26 13:54:16.420
TouchUP Assembly Line 3,151628004687,2016-07-15 08:25:55.287
SrtAutoBad,151535005646,2016-09-06 18:17:08.120
manual read,151535005646,2016-09-07 06:26:23.680
TouchUP Assembly Line 3,151636008251,2016-09-09 08:42:42.523
TouchUP Assembly Line 3,151636008258,2016-09-09 08:49:13.357
TouchUP Assembly Line 3,151642004231,2016-10-19 09:31:43.100
TouchUP Assembly Line 3,151642004233,2016-10-19 09:33:44.567
Start Assembly Line 1,151643001026,2016-10-20 09:32:15.020
TouchUP Assembly Line 3,151642005833,2016-10-21 13:35:47.597
TouchUP Assembly Line 2,151651002105,2016-12-20 09:07:17.327
TouchUP Assembly Line 2,151701000462,2017-01-05 11:23:02.760
TouchUP Assembly Line 3,151707000174,2017-02-20 12:19:50.453
Start Assembly Line 1,151708000243,2017-02-21 10:28:34.287
manual read,151708000243,2017-02-21 17:17:31.180
TouchUP Assembly Line 2,151629006009,2016-07-22 10:26:02.327
TouchUP Assembly Line 3,151630008782,2016-07-28 16:51:57.727
Start Assembly Line 1,151637010186,2016-09-16 10:18:05.290
Start Assembly Line 1,151637010198,2016-09-16 10:27:56.117
TouchUP Assembly Line 3,151638003907,2016-09-21 14:41:50.203
TouchUP Assembly Line 3,151641005382,2016-11-03 15:20:27.163
TouchUP Assembly Line 3,151702005132,2017-01-11 16:53:38.290
Start Assembly Line 1,151703000406,2017-01-16 15:33:58.053
TouchUP Assembly Line 3,151703001165,2017-01-16 16:06:50.837
Start Assembly Line 1,151703003052,2017-01-17 12:10:26.073
Start Assembly Line 1,151703003071,2017-01-17 12:25:56.803
TouchUP Assembly Line 2,151703007720,2017-01-20 11:56:21.523
TouchUP Assembly Line 3,151710005219,2017-03-09 10:50:20.120
TouchUP Assembly Line 3,151447004663,2014-11-17 14:24:09.207
TouchUP Assembly Line 3,151507006361,2015-02-12 14:13:58.930
TouchUP Assembly Line 3,151508004245,2015-02-16 15:28:49.550
Start Assembly Line 1,151516004082,2015-04-14 12:14:02.257
TouchUP Assembly Line 3,151538004041,2015-10-05 08:11:56.757
TouchUP Assembly Line 3,151540001291,2015-10-05 11:59:41.253
TouchUP Assembly Line 3,151540001809,2015-10-06 12:09:25.320
TouchUP Assembly Line 3,151540002874,2015-10-07 09:21:00.870
TouchUP Assembly Line 3,151540003008,2015-10-08 10:48:19.740
TouchUP Assembly Line 3,151552003707,2015-12-22 16:45:41.747
TouchUP Assembly Line 3,151602004659,2016-01-11 08:36:58.450
Start Assembly Line 1,151607009057,2016-02-19 14:07:05.650
TouchUP Assembly Line 3,151608002107,2016-02-23 11:38:17.687
Start Assembly Line 1,151608006990,2016-02-24 13:46:28.600
TouchUP Assembly Line 3,151607007801,2016-02-26 11:56:24.333
TouchUP Assembly Line 3,151607007823,2016-02-26 12:19:57.450
Start Assembly Line 1,151609002327,2016-02-29 09:44:32.710
TouchUP Assembly Line 3,151609001587,2016-02-29 15:44:52.410
TouchUP Assembly Line 3,151608004404,2016-03-01 12:22:07.257
Start Assembly Line 1,151621006938,2016-06-01 12:14:42.127
Start Assembly Line 1,151621006928,2016-06-06 08:23:17.393
TouchUP Assembly Line 2,151623001807,2016-06-10 09:39:07.267
TouchUP Assembly Line 2,151623001863,2016-06-10 10:38:53.940
TouchUP Assembly Line 2,151623001213,2016-06-10 11:37:29.080
TouchUP Assembly Line 3,151624002368,2016-06-14 14:52:13.840
TouchUP Assembly Line 3,151630001768,2016-08-02 12:12:18.380
TouchUP Assembly Line 3,151448002727,2014-12-03 15:30:03.673
Start Assembly Line 1,151509006651,2015-03-02 14:39:02.540
Start Assembly Line 1,151511000367,2015-03-09 08:32:47.980
Start Assembly Line 1,151522008931,2015-06-29 10:33:21.050
TouchUP Assembly Line 3,151536007292,2015-09-07 13:31:44.217
TouchUP Assembly Line 3,151536007294,2015-09-07 13:34:52.273
TouchUP Assembly Line 2,151537003226,2015-09-07 14:32:14.213
TOUCH UP ALL,151710001808,2017-03-06 09:00:02.543
TOUCH UP ALL,151710001808,2017-03-06 09:00:23.300
TOUCH UP ALL,151520001465,2015-05-19 15:03:56.280
TOUCH UP ALL,151522006109,2015-05-21 16:53:28.920
TOUCH UP ALL,151522006039,2015-05-22 08:49:38.640
TOUCH UP ALL,151525003657,2015-07-13 10:54:32.793
manual read,151520005953,2015-07-21 16:42:01.000
manual read,151520005974,2015-07-21 16:41:41.000
TOUCH UP ALL,151539002383,2015-09-17 09:26:57.627
TOUCH UP ALL,151544008934,2015-10-30 08:20:28.580
TOUCH UP ALL,151545000490,2015-10-30 14:34:54.643
TOUCH UP ALL,151545008068,2015-11-06 08:31:09.460
TOUCH UP ALL,151550006900,2015-12-15 11:51:34.870
TOUCH UP ALL,151552002205,2015-12-22 09:13:27.247
TOUCH UP ALL,151552002227,2015-12-22 09:35:17.660
TOUCH UP ALL,151606009144,2016-02-12 11:55:53.477
TOUCH UP ALL,151606009251,2016-02-12 14:07:26.910
TOUCH UP ALL,151606009299,2016-02-15 06:44:18.590
TOUCH UP ALL,151607001082,2016-02-15 14:07:23.983
TOUCH UP ALL,151621006583,2016-05-26 14:09:56.927
TOUCH UP ALL,151620005581,2016-05-27 11:57:03.570
TOUCH UP ALL,151620005581,2016-05-27 11:58:01.647
TOUCH UP ALL,151628004687,2016-07-15 08:40:17.430
TOUCH UP ALL,151628006056,2016-07-15 10:49:30.630
TOUCH UP ALL,151628006056,2016-07-15 10:51:03.717
TOUCH UP ALL,151628006060,2016-07-15 10:55:33.143
TOUCH UP ALL,151628006060,2016-07-15 10:56:07.027
manual read,151539002383,2016-07-15 19:15:14.000
manual read,151535005646,2016-09-06 14:29:05.000
TOUCH UP ALL,151636008251,2016-09-09 08:59:07.270
TOUCH UP ALL,151636008251,2016-09-09 08:59:40.997
TOUCH UP ALL,151636008258,2016-09-09 09:06:49.787
TOUCH UP ALL,151636009105,2016-09-09 10:18:17.680
TOUCH UP ALL,151636009105,2016-09-09 10:20:59.167
TOUCH UP ALL,151642000814,2016-10-17 15:15:39.833
TOUCH UP ALL,151642000814,2016-10-17 15:16:03.533
TOUCH UP ALL,151642004231,2016-10-19 12:16:57.443
TOUCH UP ALL,151642004233,2016-10-19 15:55:51.460
TOUCH UP ALL,151643001026,2016-10-20 10:02:22.487
TOUCH UP ALL,151642005833,2016-10-21 13:46:54.800
manual read,151643001026,2016-10-25 15:21:08.000
TOUCH UP ALL,151643001026,2016-10-26 17:29:45.790
TOUCH UP ALL,151651002105,2016-12-20 09:15:38.807
TOUCH UP ALL,151701000462,2017-01-05 14:14:10.273
TOUCH UP ALL,151707007601,2017-02-20 07:03:58.320
TOUCH UP ALL,151707007601,2017-02-20 07:23:08.253
TOUCH UP ALL,151707000174,2017-02-20 13:31:42.510
TOUCH UP ALL,151629004749,2016-07-21 09:47:22.010
TOUCH UP ALL,151629004752,2016-07-21 09:50:31.253
TOUCH UP ALL,151629006009,2016-07-22 10:40:33.593
TOUCH UP ALL,151630008782,2016-07-29 10:45:55.757
TOUCH UP ALL,151630008782,2016-07-29 10:46:28.180
TOUCH UP ALL,151637010186,2016-09-16 10:49:02.960
TOUCH UP ALL,151637010198,2016-09-16 10:59:24.307
TOUCH UP ALL,151638003907,2016-09-21 14:52:51.207
TOUCH UP ALL,151641005382,2016-11-03 16:55:56.347
TOUCH UP ALL,151641005382,2016-11-03 16:56:52.680
TOUCH UP ALL,151646004277,2016-11-15 08:50:41.193
TOUCH UP ALL,151646004277,2016-11-15 08:51:23.050
TOUCH UP ALL,151702005132,2017-01-11 17:09:39.053
TOUCH UP ALL,151703000406,2017-01-16 16:03:52.520
TOUCH UP ALL,151703001165,2017-01-16 16:14:12.110
TOUCH UP ALL,151703001165,2017-01-16 16:14:31.793
TOUCH UP ALL,151703003052,2017-01-17 13:40:32.800
TOUCH UP ALL,151703003071,2017-01-17 13:56:12.733
TOUCH UP ALL,151703007720,2017-01-20 12:12:18.037
TOUCH UP ALL,151710000743,2017-03-08 08:07:29.510
TOUCH UP ALL,151710000743,2017-03-08 08:09:38.983
TOUCH UP ALL,151710005219,2017-03-09 11:01:33.370
TOUCH UP ALL,151705006197,2017-02-10 15:04:36.510
TOUCH UP ALL,151707001874,2017-02-13 16:03:09.557
TOUCH UP ALL,151707002739,2017-02-14 10:01:56.377
TOUCH UP ALL,151445003945,2014-11-03 15:31:16.910
SrtManGood,151449000309,2014-12-19 17:40:32.557
TOUCH UP ALL,151507003688,2015-02-10 10:27:23.353
TOUCH UP ALL,151512003194,2015-03-20 09:16:55.147
TOUCH UP ALL,151513007202,2015-03-31 09:38:51.423
TOUCH UP ALL,151521002161,2015-05-15 14:57:57.603
TOUCH UP ALL,151529006350,2015-07-23 12:22:04.690
TOUCH UP ALL,151539001147,2015-09-25 14:51:22.340
TOUCH UP ALL,151552003551,2015-12-22 08:57:02.477
manual read,151529006350,2016-02-11 08:40:20.000
TOUCH UP ALL,151612005579,2016-03-31 16:57:27.797
TOUCH UP ALL,151613002735,2016-04-04 16:13:51.650
TOUCH UP ALL,151615000574,2016-04-11 16:06:07.697
TOUCH UP ALL,151615000566,2016-04-11 16:30:54.940
TOUCH UP ALL,151615000539,2016-04-12 09:03:18.130
TOUCH UP ALL,151621006750,2016-05-25 11:52:12.240
TOUCH UP ALL,151621006503,2016-05-26 11:28:31.880
TOUCH UP ALL,151621007785,2016-05-30 08:46:47.740
manual read,151535009946,2016-09-06 14:30:58.000
TOUCH UP ALL,151636003283,2016-09-07 15:48:27.670
TOUCH UP ALL,151637000611,2016-09-12 18:08:24.233
TOUCH UP ALL,151641008774,2016-10-19 14:12:22.450
TOUCH UP ALL,151642004264,2016-10-19 16:26:07.480
TOUCH UP ALL,151642000995,2016-10-26 18:21:15.780
TOUCH UP ALL,151642000995,2016-10-26 18:36:44.930
TOUCH UP ALL,151701000524,2017-01-05 12:27:06.757
TOUCH UP ALL,151702002961,2017-01-10 11:58:55.853
TOUCH UP ALL,151702002974,2017-01-10 12:16:52.700
TOUCH UP ALL,151702001417,2017-01-10 15:56:45.800
TOUCH UP ALL,151702000402,2017-01-11 10:17:43.057
TOUCH UP ALL,151702000412,2017-01-11 10:24:34.727
TOUCH UP ALL,151702000430,2017-01-11 10:40:10.637
TOUCH UP ALL,151707008694,2017-02-16 15:00:04.307
TOUCH UP ALL,151708003452,2017-02-17 10:34:43.757
TOUCH UP ALL,151638002749,2016-09-20 18:11:05.190
TOUCH UP ALL,151642003621,2016-11-04 13:42:41.220
TOUCH UP ALL,151642003621,2016-11-04 13:42:59.260
TOUCH UP ALL,151641003819,2016-11-09 09:32:13.530
TOUCH UP ALL,151646000957,2016-11-14 12:03:05.697
TOUCH UP ALL,151645002260,2016-11-15 11:06:24.067
TOUCH UP ALL,151702005269,2017-01-13 16:05:46.437
TOUCH UP ALL,151702005269,2017-01-13 16:06:20.367
TOUCH UP ALL,151703003975,2017-01-17 16:43:04.400
TOUCH UP ALL,151703003975,2017-01-17 16:45:59.070
TOUCH UP ALL,151703005916,2017-01-19 11:40:02.917
TOUCH UP ALL,151703005916,2017-01-19 11:40:22.647
TOUCH UP ALL,151704000409,2017-01-24 08:11:54.580
TOUCH UP ALL,151707007956,2017-03-01 11:50:04.010
TOUCH UP ALL,151708006451,2017-03-01 12:14:53.620
TOUCH UP ALL,151708004999,2017-03-01 12:26:17.853
TOUCH UP ALL,151708000271,2017-03-01 15:37:55.487
TOUCH UP ALL,151709002290,2017-03-02 08:11:08.610
TOUCH UP ALL,151709002290,2017-03-02 08:11:41.540
Start Assembly Line 1,151537001508,2015-09-09 14:57:05.630
Start Assembly Line 1,151537001511,2015-09-09 15:14:22.530
TouchUP Assembly Line 3,151543005038,2015-10-20 11:14:47.573
TouchUP Assembly Line 3,151543005058,2015-10-20 11:36:22.473
TouchUP Assembly Line 2,151544001480,2015-10-26 17:24:32.537
Start Assembly Line 1,151549005420,2015-12-09 08:38:13.180
Start Assembly Line 1,151549010398,2015-12-09 08:47:02.383
TouchUP Assembly Line 3,151603000729,2016-01-29 11:44:33.647
Start Assembly Line 1,151605008607,2016-02-05 12:20:44.550
Start Assembly Line 1,151617004636,2016-05-10 09:43:35.303
Start Assembly Line 1,151617004704,2016-05-10 11:25:54.983
TouchUP Assembly Line 3,151618007467,2016-05-13 16:29:14.027
TouchUP Assembly Line 3,151618007471,2016-05-13 16:34:16.937
Start Assembly Line 1,151634009056,2016-08-26 15:47:30.980
Start Assembly Line 1,151635002391,2016-08-29 12:06:45.833
TouchUP Assembly Line 3,151635007550,2016-08-31 08:22:15.950
Start Assembly Line 1,151635003937,2016-08-31 08:55:22.510
Start Assembly Line 1,151635003982,2016-08-31 09:33:31.953
TouchUP Assembly Line 3,151441005194,2014-10-08 08:59:17.277
TouchUP Assembly Line 3,151449000222,2014-11-24 09:31:20.257
TouchUP Assembly Line 3,151446004657,2014-12-01 08:17:07.877
TouchUP Assembly Line 3,151509007556,2015-02-24 14:10:54.770
SrtAutoBad,151441005194,2015-10-09 17:56:50.083
SrtAutoBad,151441005194,2015-10-12 18:12:49.127
manual read,151441005194,2015-10-13 11:14:38.393
TouchUP Assembly Line 3,151548008205,2015-11-23 08:22:45.183
Start Assembly Line 1,151603005385,2016-01-22 10:43:20.513
TouchUP Assembly Line 3,151603005433,2016-01-27 09:20:13.270
Start Assembly Line 1,151610004489,2016-03-07 12:22:12.800
TouchUP Assembly Line 3,151610001607,2016-03-07 16:03:29.440
TouchUP Assembly Line 3,151618000829,2016-05-03 10:11:05.010
TouchUP Assembly Line 3,151618006872,2016-05-04 16:48:47.500
SrtAutoBad,151445003945,2016-05-05 07:33:51.063
manual read,151445003945,2016-05-06 06:26:04.737
Start Assembly Line 1,151624006287,2016-06-24 16:14:48.563
TouchUP Assembly Line 2,151626001046,2016-06-27 08:05:25.343
Start Assembly Line 1,151629004706,2016-07-21 08:38:20.737
TouchUP Assembly Line 3,151630009344,2016-07-29 16:00:39.063
Start Assembly Line 1,151637008929,2016-09-16 12:09:05.470
TouchUP Assembly Line 3,151634006177,2016-09-16 14:55:26.660
TouchUP Assembly Line 3,151631005465,2016-08-05 08:10:08.680
AUTO-DEGR,151631005465,2016-08-05 11:18:09.323
manual read,151631005465,2016-08-05 11:37:22.257
manual read,151631005465,2016-08-05 11:39:51.770
manual read,151631005465,2016-08-05 11:41:25.737
manual read,151631005465,2016-08-05 11:43:54.220
TouchUP Assembly Line 3,151634005008,2016-08-24 09:12:25.657
TouchUP Assembly Line 3,151647001218,2016-11-21 11:15:14.190
TouchUP Assembly Line 3,151647001219,2016-11-21 11:16:19.683
TouchUP Assembly Line 3,151647001220,2016-11-21 11:17:36.990
TouchUP Assembly Line 3,151648001728,2016-11-28 13:53:28.950
Start Assembly Line 1,151638003642,2016-10-06 15:14:21.990
TouchUP Assembly Line 2,151641005673,2016-10-13 13:36:51.800
TouchUP Assembly Line 3,151648008201,2016-12-02 08:49:26.273
Start Assembly Line 1,151648002452,2016-12-06 15:25:45.550
TouchUP Assembly Line 3,151706001190,2017-02-06 09:59:14.487
SrtAutoBad,151536008212,2017-02-09 16:01:30.480
SrtAutoBad,151536008212,2017-02-10 08:17:52.337
TouchUP Assembly Line 3,151706008131,2017-02-10 12:27:50.620
Start Assembly Line 1,151705006197,2017-02-10 14:24:04.323
manual read,151536008212,2017-02-10 15:30:38.293
manual read,151536008212,2017-02-10 15:44:24.460
manual read,151536008212,2017-02-10 15:44:31.223
Start Assembly Line 1,151707001874,2017-02-13 15:30:39.453
TouchUP Assembly Line 3,151707002739,2017-02-14 09:48:36.997
Start Assembly Line 1,151445003945,2014-11-03 14:44:06.033
TouchUP Assembly Line 2,151513007202,2015-03-31 09:08:43.867
TouchUP Assembly Line 3,151521002161,2015-05-15 14:28:50.773
TouchUP Assembly Line 3,151521002161,2015-05-15 14:39:11.920
TouchUP Assembly Line 3,151612005579,2016-03-31 16:14:07.247
Start Assembly Line 1,151613002735,2016-04-04 15:41:55.673
TouchUP Assembly Line 3,151615000539,2016-04-11 14:44:39.420
TouchUP Assembly Line 3,151615000566,2016-04-11 15:29:33.337
TouchUP Assembly Line 3,151615000574,2016-04-11 15:57:11.747
TouchUP Assembly Line 3,151621006750,2016-05-25 11:39:31.000
TouchUP Assembly Line 3,151621006503,2016-05-26 11:18:04.823
TouchUP Assembly Line 2,151621007785,2016-05-30 08:36:42.090
TouchUP Assembly Line 3,151636003283,2016-09-07 15:17:33.933
SrtAutoBad,151535009946,2016-09-07 18:55:42.410
manual read,151535009946,2016-09-08 07:24:47.630
TouchUP Assembly Line 3,151637000611,2016-09-12 17:48:39.947
Start Assembly Line 1,151641008774,2016-10-19 13:37:49.040
TouchUP Assembly Line 3,151642004264,2016-10-19 16:07:36.837
TouchUP Assembly Line 3,151642000995,2016-10-24 13:50:47.713
TouchUP Assembly Line 3,151642003621,2016-10-26 11:39:25.820
TouchUP Assembly Line 2,151701000524,2017-01-05 12:16:54.007
TouchUP Assembly Line 3,151702002961,2017-01-10 11:45:48.263
TouchUP Assembly Line 3,151702002974,2017-01-10 12:05:59.527
Start Assembly Line 1,151702001417,2017-01-10 15:26:49.520
Start Assembly Line 1,151702000402,2017-01-11 09:21:32.530
Start Assembly Line 1,151702000412,2017-01-11 09:29:42.970
Start Assembly Line 1,151702000430,2017-01-11 09:44:42.290
TouchUP Assembly Line 3,151707008694,2017-02-16 13:50:36.177
TouchUP Assembly Line 3,151708003452,2017-02-17 10:23:35.183
TouchUP Assembly Line 3,151638002749,2016-09-20 15:14:47.690
TouchUP Assembly Line 2,151641003819,2016-11-09 09:23:56.160
TouchUP Assembly Line 3,151646000957,2016-11-14 10:48:29.293
TouchUP Assembly Line 3,151645002260,2016-11-15 10:55:13.013
Start Assembly Line 1,151704000409,2017-01-23 16:27:03.187
Start Assembly Line 1,151707007956,2017-03-01 11:19:06.393
Start Assembly Line 1,151708006451,2017-03-01 11:44:34.317
Start Assembly Line 1,151708004999,2017-03-01 11:54:25.700
Start Assembly Line 1,151708000271,2017-03-01 14:53:52.430
manual read,151506006770,2015-02-06 10:14:37.000
manual read,151451007511,2015-02-04 14:04:02.000
manual read,151506006770,2015-02-06 10:14:37.000
manual read,151451007511,2015-02-04 14:04:02.000
SrtAutoGood,151520001465,2015-05-20 09:15:48.830
SrtAutoGood,151522006109,2015-05-21 16:55:17.527
SrtAutoGood,151522006039,2015-05-22 08:51:13.420
SrtAutoGood,151525003657,2015-07-13 10:57:01.793
SrtAutoGood,151520005974,2015-07-22 11:53:06.497
SrtAutoGood,151520005953,2015-07-22 12:10:25.753
SrtAutoGood,151539002383,2015-09-17 09:28:37.987
SrtAutoGood,151544008934,2015-10-30 08:22:09.927
SrtAutoGood,151545000490,2015-10-30 14:36:37.177
SrtAutoGood,151545008068,2015-11-06 08:32:37.980
StrangerManGood,151547008404,2015-12-14 11:49:33.700
SrtAutoGood,151550006900,2015-12-15 11:53:11.047
SrtAutoGood,151552002205,2015-12-22 09:15:06.003
SrtAutoGood,151627002995,2016-07-05 09:56:59.667
SrtAutoGood,151627002994,2016-07-05 10:44:53.047
SrtAutoGood,151627002961,2016-07-05 10:54:16.800
SrtAutoGood,151627001273,2016-07-05 15:38:56.423
SrtAutoGood,151611002438,2016-07-05 19:51:11.993
SrtAutoGood,151634004650,2016-08-26 09:52:08.623
SrtAutoGood,151634002340,2016-08-26 11:05:03.953
SrtAutoGood,151634009041,2016-08-26 16:16:43.433
SrtAutoGood,151635000049,2016-08-29 11:56:47.920
SrtAutoGood,151635007570,2016-08-31 09:50:29.107
SrtAutoGood,151635005918,2016-09-01 09:36:50.960
SrtAutoGood,151635006047,2016-09-01 11:19:38.130
SrtAutoGood,151636001088,2016-09-02 14:18:00.990
SrtAutoGood,151647002881,2016-12-07 10:18:07.373
SrtAutoGood,151650002957,2016-12-12 13:39:09.210
SrtAutoGood,151706000299,2017-02-06 15:59:28.703
SrtAutoGood,151706003468,2017-02-07 12:24:32.657
SrtAutoGood,151617000623,2016-04-22 19:06:30.520
SrtAutoGood,151621000539,2016-06-01 12:39:32.270
SrtAutoGood,151621006937,2016-06-01 13:47:34.323
SrtAutoGood,151621006974,2016-06-01 14:20:24.660
Start Assembly Line 2,151623001223,2016-06-10 11:25:19.013
SrtAutoGood,151623001223,2016-06-10 11:59:46.977
SrtAutoGood,151634004846,2016-08-23 14:22:55.690
